@relation sat-problems

@attribute domain {termes, spider, grounded-strips-spider, snake, settlers, grounded-strips-settlers, organic-synthesis, nurikabe, organic-synthesis-split, grounded-strips-nurikabe, flashfill, grounded-strips-flashfill, data-network, caldera, grounded-strips-caldera, caldera-split, grounded-strips-caldera-split, agricola , '?'}
@attribute task_name string
@attribute requirements numeric
@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute implied_effects_removed numeric
@attribute effect_conditions_simplified numeric
@attribute implied_preconditions_added numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute weVaRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute no numeric
@attribute file string
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute allvaluesconnectedgoal numeric
@attribute blackstronglpyarents numeric
@attribute Maximaleffectsblack  numeric
@attribute Hred-black numeric
@attribute planner {mercury,siw,jasper,bfs-f,arvand,lamar,fd-autotune-1,fd-autotune-2,fdss-2,lama-2008,lama-2011,lpg,madagascar,madagascar-p,probe,yahsp2-mt}
@attribute class {True,False}

@data
spider,spider-4-1-7-5-2-400,4,6,37,22,1,295,35,16,0,1,129,24230,23379,47609,152815,0,31660,0,496,0,1481,64,1062,22062,311881,494,35, 40666, 920993, 0.0121477, 22.6477, 1864.36, 0.0708502, 493, 82.17, 86.42, 399, 82.17, 67.9744, 113481, 1864.36, 9045.83,100320, 1863.63, 6119.24, 385, 13.1093, 60.503, 9810, 314.223, 1456.01, 7632, 227.494, 1133.51, 9810, 314.223,1456.01,1477, 134895, 1277608, 0.105584, 0.0109493, 1, 6437, 103.051, 34.9116, 6437, 102.586, 34.9071, 40491, 846.369,263.613, 40491,843.11, 34.9071,  1, /home/isabel/ipc2018/opt/spider/p18.pddl, 1029, 22740, 15, 118, 7.866667, -38, 0.064140, 2.393660, 1, 1.571429, 0.871312, 51.637074, 64.608276, 3714,2407,1,218,2223,115,35,131,40,15,311,2170,6.97749,160,28,123,6.97749,151,18.7617,6.97749,47,9.16515,?,?,?,?,?,?,?,115,fdss-2, True
organic-synthesis-split,alkene_p17,3,34,33,194,1,64,65,184,0,1,985,4619,6913,11532,16256,0,7928,0,314,0,628,0,0,3816,28192,241,7, 5523, 27606, 0.0436357, 4.99837, 114.548, 0.0290456, 49, 21.8133, 12.9311, 78, 21.8133, 14.752, 1386, 114.548, 172.176,2310, 112.502, 280.895, 29, 0.414938, 2.99135, 209, 1.44813, 14.0059, 130, 1.17427, 9.65519, 209, 1.44813,14.0059,482, 11224, 36820, 0.304834, 0.0429437, 1, 540, 23.2863, 0.0320742, 540, 23.2863, 0.0320742, 1559, 69,0.0320742, 1559,69, 0.0320742,  1, /home/isabel/ipc2018/opt/organic-synthesis-split/p02.pddl, 314, 3816, 10, 20, 2.000000, -2, 0.054140, 0.329445, -2, 0.571429, 1.049781, 5.174528, 0.110849, 39,306,1,68,306,41,6,7,11,10,16,30,1.875,9,4,3,1.875,7,1.73205,1.875,6,2.23607,?,?,?,?,?,?,?,40,fdss-2, True
organic-synthesis-split,mit_p06,3,34,24,1237,1,44,25,1252,0,1,6310,14237,43884,58121,76294,0,18876,0,953,0,1906,0,0,12040,85366,818,25, 24308, 83195, 0.0336515, 3.42254, 101.705, 0.0305623, 206, 28.0599, 28.0776, 242, 28.0599, 21.2371, 1906, 101.705, 139.454,1900, 97.4144, 234.909, 206, 1.67359, 12.4599, 1206, 2.04279, 42.2844, 1906, 4.98533, 69.9835, 1206, 2.04279,42.2844,1636, 32280, 109238, 0.295502, 0.0506815, 1, 516, 19.7311, 0.226989, 516, 19.7311, 0.226989, 1812, 69.794,0.73335, 1812,69.794, 0.226989,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,1242,1,28,1242,33,4,24,18,17,68,239,3.51471,25,24,19,3.51471,18,5.19615,3.51471,24,6.40312,?,?,?,?,?,?,?,32,fdss-2, True
nurikabe,random-8x8-87,2,4,82,13,0,307,10,4,0,0,39,7337,2111,9448,108211,0,8559,0,410,0,908,12,112,5931,112886,410,10, 6568, 265820, 0.0624239, 40.472, 648.341, 0.0243902, 405, 16.0195, 39.2393, 135, 16.0195, 18.6045, 51812, 648.341, 3521.95,23128, 648.341, 1372.79, 0, 0, 0, 2, 0.0487805, 0.308515, 0, 0, 0, 2, 0.0487805,0.308515,900, 51849, 317669, 0.163217, 0.0173581, 1, 5858, -9000, 0.024633, 5867, -9000, 0.024633, 37608, -9000,0.172431, 37626,-9000, 0.024633,  1, /home/isabel/ipc2018/opt/nurikabe/p12.pddl, 1638, 5931, 16, 68, 4.250000, -9, 0.000000, 0.603207, 0, 0.000000, 0.000000, 6.037395, 3.505682, 245,?,?,?,?,?,?,?,?,?,95,271,2.85263,38,10,47,2.85263,40,4.47214,2.85263,14,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
grounded-strips-settlers,grounded-strips-popt-small-06-veryeasy,2,1,0,2058,1,772,7,19316,0,1,58057,21374,0,21374,58829,0,29909,0,2008,0,4044,130,275,19316,142531,1933,7, 54292, 451746, 0.0356038, 8.32067, 233.702, 0.00362131, 394, 27.6436, 53.2821, 516, 27.6436, 57.4729, 9643, 233.702, 1148.46,10597, 232.931, 1271.52, 394, 0.229177, 8.97261, 10485, 5.43456, 238.418, 862, 0.478013, 19.6104, 10485, 5.43456,238.418,3884, 67841, 517707, 0.131041, 0.0572515, 1, 489, 17.493, 0.39783, 487, 17.4687, 0.375097, 1548, 54.112,2.62568, 1544,54.0634, 0.375097,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,107,1,18,107,48,6,18,43,9,52,80,1.53846,35,6,11,1.53846,14,2,1.53846,10,2.64575,?,?,?,?,?,?,?,49,fdss-2, True
grounded-strips-caldera-split,grounded-strips-p5_hosts_trial_4,2,1,0,620,1,44,6,3586,0,1,17804,3816,0,3816,14469,0,7784,0,575,0,1150,0,0,3220,41606,477,6, 11431, 106398, 0.0417286, 9.30785, 223.057, 0.0125786, 467, 20.7652, 34.9559, 225, 20.7652, 22.4691, 16064, 223.057, 864.779,6293, 201.457, 555.965, 467, 1.29769, 21.8954, 6293, 15.826, 292.972, 16064, 39.0629, 742.997, 6293, 15.826,292.972,954, 13584, 85959, 0.158029, 0.0702297, 1, 766, 14.239, 0.708208, 766, 14.239, 0.708208, 3248, 57.1688,13.89, 3248,57.1688, 0.708208,  1, /home/isabel/ipc2018/opt/caldera-split/p16.pddl, 429, 2451, 17, 33, 1.941176, -15, 0.156177, 1.797782, 0, 3.000000, 6.000000, 0.326998, 0.673002, 1106,911156,1,130,911156,55,4,23,22,17,54,279,5.16667,17,4,33,5.16667,26,6,5.16667,28,7.14143,?,?,?,?,?,?,?,63,fdss-2, True
organic-synthesis-split,mit_p05,3,34,57,1237,1,110,43,1252,0,1,6310,230260,403155,633415,976254,0,338891,0,4877,0,9754,0,0,217352,1525105,4771,31, 401261, 1585102, 0.01189, 3.9503, 332.237, 0.00649759, 889, 81.896, 108.677, 2162, 81.896, 124.497, 37284, 332.237, 773.194,23296, 322.805, 957.863, 889, 0.571159, 14.0531, 23296, 5.28044, 337.267, 37284, 8.4542, 539.818, 23296, 5.28044,337.267,9542, 605010, 2082599, 0.290507, 0.0157716, 1, 3391, 63.4049, 2.97451, 3391, 63.4049, 2.97451, 15917, 215.694,28.9563, 15917,215.694, 2.97451,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,370,1,30,370,49,2,2,20,20,53,81,1.5283,3,30,20,1.5283,5,1.73205,1.5283,22,4.12311,?,?,?,?,?,?,?,49,fdss-2, True
grounded-strips-nurikabe,grounded-strips-random-5x5-61,2,1,0,1042,1,173,6,6109,0,1,16839,5858,0,5858,14593,0,6029,0,706,0,1430,1124,2723,3945,32871,661,6, 12376, 40413, 0.0534098, 3.26543, 61.1392, 0.00907716, 585, 16.5855, 48.1248, 605, 16.5855, 43.4465, 3596, 61.1392, 244.477,4858, 56.7428, 288.309, 585, 0.8941, 22.7369, 4858, 7.38124, 188.81, 3083, 4.67625, 119.824, 4858, 7.38124,188.81,1340, 11730, 49176, 0.238531, 0.114237, 1, 938, 8.57035, 0.0194183, 866, 8.51589, 0.0194183, 2874, 39.0441,0.0970916, 2874,38.9352, 0.0194183,  1, /home/isabel/ipc2018/opt/nurikabe/p06.pddl, 379, 785, 8, 26, 3.250000, -3, 0.000000, 0.689155, 0, 0.000000, 0.000000, 1.649666, 1.499696, 33,?,?,?,?,?,?,?,?,?,45,112,2.48889,20,5,20,2.48889,20,3,2.48889,11,2.82843,?,?,?,?,?,?,?, ?,fdss-2, True
data-network,p10-3-20-tiny-network-5,5,5,50,10,4,213,2,5,0,1,61,1912,4579,6491,9199,0,272,0,59,0,147,3,35,1545,9688,59,2, 290, 6608, 0.203448, 22.7862, 112, 0.0338983, 11, 4.91525, 2.99315, 39, 4.91525, 6.94357, 869, 112, 136.356,1871, 112, 270.953, 2, 0.0677966, 0.361935, 1, 0.0338983, 0.180967, 14, 0.474576, 2.53354, 1, 0.0338983,0.180967,147, 2868, 8956, 0.320232, 0.0512552, 1, 457, 14.2112, 0.0639912, 427, 14.2112, 0.0639912, 1478, 31.9508,0.127982, 1366,31.9508, 0.0639912,  1, /home/isabel/ipc2018/opt/data-network/p06.pddl, 121, 1549, 6, 12, 2.000000, -6, 0.016529, 0.833032, 1, 1.000000, 0.000000, 5.120723, 3.108457, 46,16,1,4,16,13,2,4,8,6,11,20,1.81818,7,2,2,1.81818,4,1,1.81818,6,2.23607,4,0,59,0,0,0,1,13,fdss-2, True
grounded-strips-spider,grounded-strips-spider-1-4-4-3-2-1548,2,1,0,430,1,64,21,4162,0,1,24403,4592,0,4592,24466,0,10217,0,399,0,816,86,230,4132,68950,399,21, 20352, 260357, 0.019605, 12.7927, 652.524, 0.0526316, 398, 51.0075, 60.2158, 364, 51.0075, 44.9229, 29218, 652.524, 2730.36,23916, 652.524, 2049.48, 236, 4.10526, 25.9008, 3292, 30.7393, 286.858, 3049, 59.4912, 377.336, 3292, 30.7393,286.858,811, 29372, 289837, 0.10134, 0.0276113, 1, 1808, 36.6978, 5.49309, 1808, 36.2078, 5.51805, 15548, 320.958,45.4678, 15548,317.529, 5.51805,  1, /home/isabel/ipc2018/opt/spider/p02.pddl, 429, 4162, 13, 53, 4.076923, -15, 0.095571, 1.729412, -1, 1.047619, 0.575383, 27.510092, 17.050217, 1071,2104,1,183,1885,57,21,76,34,13,183,1804,9.85792,95,10,78,9.85792,82,14.4568,9.85792,59,14.1421,?,?,?,?,?,?,?,57,fdss-2, True
organic-synthesis,alkene_p02,4,34,37,5,0,70,46,12,0,0,277,85768,14044,99812,495006,0,77824,0,86,0,172,0,0,19456,287590,65,4, 2693, 852976, 0.0241367, 316.738, 13122.7, 0.0615385, 63, 32.8308, 20.3671, 58, 32.8308, 10.7368, 42336, 13122.7, 8494.65,40952, 10554.3, 12160.2, 63, 1.93846, 10.8796, 3072, 171.323, 672.842, 11624, 357.662, 2007.37, 3072, 171.323,672.842,130, 11944, 65304, 0.182898, 0.0108841, 1, 560, 91.8769, 1.95402, 560, 91.8769, 1.95402, 3116, 457.046,7.8161, 3116,457.046, 1.95402,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,4,1,4,4,2,2,3,2,2,11,16,1.45455,7,3,1,1.45455,3,1,1.45455,6,2.23607,?,?,?,?,?,?,?,2,fdss-2, True
grounded-strips-nurikabe,grounded-strips-random-5x5-56,2,1,0,826,1,114,3,8146,0,1,22135,8536,0,8536,21400,0,7486,0,751,0,1527,1199,3251,7722,56102,725,3, 18403, 71550, 0.0393958, 3.88795, 98.6897, 0.00413793, 612, 23.0359, 54.5183, 642, 23.0359, 53.8729, 3800, 98.6897, 340.868,6200, 92.5324, 500.987, 612, 0.844138, 22.7134, 6200, 8.56, 230.103, 3250, 4.48276, 120.619, 6200, 8.56,230.103,1475, 20011, 87064, 0.229842, 0.0737095, 1, 1173, 13.2488, 0.0185439, 1067, 12.9109, 0.0185439, 4343, 58.5928,0.0370878, 4131,57.9169, 0.0185439,  1, /home/isabel/ipc2018/opt/nurikabe/p05.pddl, 256, 698, 9, 15, 1.666667, -2, 0.000000, 0.522913, 0, 0.000000, 0.000000, 5.385457, 1.954347, 34,?,?,?,?,?,?,?,?,?,23,62,2.69565,9,2,12,2.69565,8,1.73205,2.69565,12,3,?,?,?,?,?,?,?, ?,fdss-2, True
grounded-strips-spider,grounded-strips-spider-1-4-3-3-2-1400,2,1,0,317,1,48,17,2888,0,1,17144,3205,0,3205,17191,0,7095,0,295,0,598,48,116,2858,48196,295,17, 13926, 183911, 0.0211834, 13.2063, 623.427, 0.0576271, 294, 47.2068, 51.9145, 262, 47.2068, 35.7641, 20474, 623.427, 2242.72,17079, 623.427, 1701.83, 167, 3.97966, 22.7943, 2268, 27.8305, 229.146, 3878, 59.2915, 380.055, 2268, 27.8305,229.146,594, 20556, 204467, 0.100535, 0.0288967, 1, 1285, 34.804, 3.80063, 1285, 34.309, 3.82964, 10549, 302.702,31.4495, 10549,299.238, 3.82964,  1, /home/isabel/ipc2018/opt/spider/p01.pddl, 316, 2888, 12, 42, 3.500000, -10, 0.117089, 1.497538, -1, 1.058824, 0.638987, 25.730610, 13.986150, 664,1019,1,132,970,43,17,58,27,12,141,1117,7.92199,71,11,59,7.92199,64,12.4499,7.92199,42,10.9087,?,?,?,?,?,?,?,44,fdss-2, True
organic-synthesis-split,mit_p11,3,34,35,1237,1,62,51,1252,0,1,6310,72473,133874,206347,309965,0,106288,0,2091,0,4182,0,0,66478,468340,1909,39, 121197, 480643, 0.0157512, 3.9658, 251.777, 0.0204295, 512, 62.428, 70.6866, 724, 62.428, 57.6641, 9471, 251.777, 388.936,6597, 247.842, 511.958, 379, 1.25511, 12.5328, 6597, 4.59665, 151.223, 9471, 6.60765, 217.308, 6597, 4.59665,151.223,3818, 186476, 639687, 0.291511, 0.0204745, 1, 1286, 48.8413, 1.63559, 1286, 48.8413, 1.63559, 4534, 172.54,3.83164, 4534,172.54, 1.63559,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,1876,1,48,1876,170,10,10,37,27,50,25,0.5,11,38,1,0.5,11,1.41421,0.5,3,0,?,?,?,?,?,?,?,167,fdss-2, True
data-network,p11-3-27-tiny-network-6,5,5,58,10,4,264,3,5,0,1,61,2197,5336,7533,10679,0,292,0,64,0,157,3,35,1777,11230,64,3, 319, 7810, 0.200627, 24.4828, 122.031, 0.046875, 11, 4.98438, 3.08976, 44, 4.98438, 7.40459, 1007, 122.031, 155.263,2241, 122.031, 312.575, 2, 0.09375, 0.422742, 1, 0.046875, 0.211371, 14, 0.5625, 2.56098, 1, 0.046875,0.211371,157, 3300, 10496, 0.314405, 0.0475758, 1, 723, 15.0527, 0.0615234, 723, 15.0527, 0.0615234, 2366, 33.9357,0.123047, 2366,33.9357, 0.0615234,  1, /home/isabel/ipc2018/opt/data-network/p07.pddl, 129, 1782, 6, 14, 2.333333, -9, 0.023256, 0.999730, 1, 1.000000, 0.000000, 7.250842, 4.316498, 75,20,1,6,20,13,3,6,10,6,17,27,1.58824,10,3,4,1.58824,6,1,1.58824,6,2,5,0,64,0,0,0,1,13,fdss-2, True
data-network,p9-3-15-tiny-network-4,5,5,44,10,4,194,3,5,0,1,61,1668,4046,5714,8025,0,249,0,52,0,133,3,35,1329,8264,52,3, 234, 5516, 0.222222, 23.5726, 106.077, 0.0576923, 9, 4.5, 2.5, 34, 4.5, 6.4286, 747, 106.077, 128.735,1556, 106.077, 241.676, 2, 0.115385, 0.466321, 1, 0.0576923, 0.233161, 16, 0.807692, 3.28773, 1, 0.0576923,0.233161,133, 2258, 6734, 0.335313, 0.0589017, 1, 468, 12.7039, 0.0680041, 468, 12.7039, 0.0680041, 1439, 28.6103,0.136008, 1439,28.6103, 0.0680041,  1, /home/isabel/ipc2018/opt/data-network/p05.pddl, 111, 1334, 6, 18, 3.000000, -8, 0.027027, 1.158280, 1, 1.000000, 0.000000, 8.290854, 4.553223, 73,24,1,6,24,14,3,6,10,6,18,36,2,11,3,4,2,6,1.73205,2,9,2.64575,5,0,52,0,0,0,1,14,fdss-2, True
snake,snake-empty-6x6-1-5-18-11370,2,1,37,9,0,149,23,3,0,0,32,16327,1117,17444,81853,0,29647,0,182,0,449,3,91,15844,183219,182,23, 29448, 367725, 0.00618039, 12.4873, 2020.47, 0.126374, 181, 161.802, 8.93532, 181, 161.802, 48.7517, 78290, 2020.47, 7744.11,56652, 2020.47, 5636, 177, 22.2692, 58.5519, 504, 51.522, 142.966, 3228, 336.896, 903.365, 504, 51.522,142.966,449, 94134, 461859, 0.203815, 0.0047698, 1, 8109, 176.775, 4.05447, 8109, 176.775, 4.05447, 43019, 845.915,18.6874, 43019,845.915, 4.05447,  1, /home/isabel/ipc2018/opt/snake/p12.pddl, 329, 15844, 5, 17, 3.400000, -12, 0.018237, 1.592049, -5, 0.000000, 1.142081, 14.752083, 18.183035, 293,19,1,19,19,17,5,9,5,5,41,34,0.829268,18,23,0,0.829268,5,1,0.829268,7,2,?,?,?,?,?,?,?,16,fdss-2, True
caldera,p5_hosts_trial_1,4,19,108,31,0,78,4,8,0,0,285,10666,3614,14280,91116,0,0,0,283,0,566,0,0,7946,199913,212,4, 17107, 840646, 0.0123926, 49.1405, 3965.31, 0.0188679, 210, 72.2689, 56.9072, 135, 72.2689, 35.771, 31814, 3965.31, 5993.25,10940, 3565.21, 4026.31, 161, 3.03774, 21.9054, 2205, 41.6038, 300.009, 1649, 31.1132, 224.361, 2205, 41.6038,300.009,424, 21141, 338044, 0.0625392, 0.0200558, 1, 500, 49.8608, 0.170891, 500, 49.8608, 0.170891, 6332, 579.455,0.341782, 6332,579.455, 0.170891,  1, /home/isabel/ipc2018/opt/caldera/p13.pddl, 299, 7946, 5, 19, 3.800000, -4, 0.454850, 1.139354, 1, 1.000000, 0.000000, 0.542034, 0.083061, 15,?,?,?,?,?,?,?,?,?,47,121,2.57447,23,4,20,2.57447,22,3.74166,2.57447,16,4.47214,?,?,?,?,?,?,?, ?,fdss-2, True
termes,termes-00166-0036-4x3x3-random_towers_4x3_3_5_68,2,3,16,7,0,51,13,7,0,0,52,694,2281,2975,3574,0,97,0,13,0,58,12,56,494,2963,13,12, 75, 1706, 0.173333, 22.7467, 131.231, 0.923077, 12, 5.76923, 2.54661, 12, 5.76923, 2.54661, 370, 131.231, 76.3818,608, 131.231, 191.634, 11, 4.84615, 2.28191, 550, 84.4615, 135.556, 184, 102.769, 44.3104, 550, 84.4615,135.556,58, 674, 2372, 0.284148, 0.0860534, 1, 40, 7.4359, 1.28008, 40, 7.4359, 1.28008, 120, 22.2564,3.84023, 120,22.2564, 1.28008,  1, /home/isabel/ipc2018/opt/termes/p17.pddl, 58, 494, 6, 29, 4.833333, -21, 0.000000, 3.952302, -1, 1.833333, 5.842849, 10.912955, 12.386641, 195,121,1,28,88,31,5,23,17,6,36,75,2.08333,10,11,15,2.08333,19,3.16228,2.08333,9,2.44949,1,0,13,0,0,0,0,34,fdss-2, True
grounded-strips-settlers,grounded-strips-popt-small-04-easy,2,1,0,1935,1,720,5,17626,0,1,53033,19561,0,19561,53753,0,27300,0,1887,0,3802,123,261,17626,130290,1811,5, 49927, 399839, 0.036273, 8.00847, 220.784, 0.00276091, 375, 27.0955, 51.3517, 499, 27.0955, 55.7406, 8798, 220.784, 1059.55,9701, 219.977, 1177.91, 375, 0.226946, 8.82087, 9588, 5.30204, 225.242, 789, 0.460519, 18.5432, 9588, 5.30204,225.242,3640, 61937, 460016, 0.134641, 0.0587694, 1, 462, 16.9544, 0.352283, 459, 16.884, 0.317055, 1451, 52.0892,2.40727, 1445,51.9484, 0.317055,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,101,1,12,101,51,4,12,36,12,36,73,2.02778,21,4,11,2.02778,12,2.44949,2.02778,12,3.31662,?,?,?,?,?,?,?,49,fdss-2, True
grounded-strips-caldera-split,grounded-strips-p5_hosts_trial_12,2,1,0,834,1,114,6,6641,0,1,29550,6272,0,6272,19104,0,12556,0,638,0,1276,0,0,5543,63736,531,6, 14932, 171493, 0.0355612, 11.4849, 322.962, 0.0112994, 502, 24.9868, 36.5706, 244, 24.9868, 26.3137, 21263, 322.962, 1092.46,11567, 308.723, 990.346, 502, 1.29002, 22.5461, 10029, 22.2806, 441.447, 21263, 44.6968, 927.286, 10029, 22.2806,441.447,1062, 19148, 143292, 0.133629, 0.0554627, 1, 1285, 18.0301, 0.671376, 1285, 18.0301, 0.671376, 5268, 72.2326,15.0735, 5268,72.2326, 0.671376,  1, /home/isabel/ipc2018/opt/caldera-split/p15.pddl, 554, 3891, 17, 36, 2.117647, -17, 0.074007, 1.625588, 0, 3.400000, 6.800000, 0.063080, 0.364049, 1808,911168,1,127,911168,57,4,35,23,17,74,409,5.52703,25,4,45,5.52703,38,7.61577,5.52703,34,8,?,?,?,?,?,?,?,52,fdss-2, True
grounded-strips-caldera-split,grounded-strips-p2_hosts_trial_12,2,1,0,219,1,24,3,341,0,1,1948,486,0,486,1473,0,502,0,180,0,365,1,7,287,3816,140,3, 2291, 8238, 0.0611087, 3.59581, 58.8429, 0.0214286, 132, 13.95, 18.052, 60, 13.95, 8.34123, 1360, 58.8429, 154.28,547, 50.0357, 58.1656, 132, 1.87143, 15.037, 547, 4.90714, 47.1355, 1360, 17.4786, 145.21, 547, 4.90714,47.1355,285, 1222, 7436, 0.164336, 0.233224, 1, 93, 4.07602, 2.6958, 93, 4.07602, 2.6958, 399, 16.2092,11.5661, 399,16.2092, 2.6958,  1, /home/isabel/ipc2018/opt/caldera-split/p02.pddl, 182, 207, 17, 22, 1.294118, -6, 0.395604, 1.731284, 0, 4.000000, 4.000000, 0.686275, 0.654902, 574,227789,1,48,226222,33,1,15,19,17,59,490,8.30508,19,1,39,8.30508,23,6.55744,8.30508,42,12.1244,?,?,?,?,?,?,?,33,fdss-2, True
organic-synthesis-split,mit_p13,3,34,47,1237,1,88,47,1252,0,1,6310,132718,287778,420496,621756,0,199024,0,3172,0,6344,0,0,124637,882038,2973,47, 224429, 918486, 0.013247, 4.09255, 308.942, 0.0158089, 788, 73.3707, 93.1442, 1534, 73.3707, 105.885, 26281, 308.942, 687.5,15750, 301.524, 864.301, 685, 1.2553, 15.8217, 15750, 6.36932, 288.97, 26281, 10.7343, 482.284, 15750, 6.36932,288.97,5946, 350426, 1204650, 0.290894, 0.0169679, 1, 2424, 58.9347, 1.98924, 2424, 58.9347, 1.98924, 9195, 226.495,6.53606, 9195,226.495, 1.98924,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,346,1,24,346,63,6,7,32,26,54,14,0.259259,8,46,0,0.259259,6,0,0.259259,3,0,?,?,?,?,?,?,?,66,fdss-2, True
grounded-strips-settlers,grounded-strips-popt-tiny-02-easy,2,1,0,1040,1,371,3,7116,0,1,21483,8156,0,8156,21854,0,10731,0,957,0,1972,80,220,7116,53093,894,3, 20366, 126822, 0.0438967, 6.22714, 141.859, 0.0033557, 200, 22.1644, 36.7163, 266, 22.1644, 37.6449, 3552, 141.859, 517.26,4041, 140.848, 596.735, 200, 0.238255, 6.69387, 3966, 4.44407, 132.569, 356, 0.420582, 11.9118, 3966, 4.44407,132.569,1842, 24628, 150438, 0.163709, 0.0747929, 1, 257, 13.3507, 0.534521, 255, 13.2537, 0.501114, 807, 42.7351,2.83965, 803,42.5411, 0.501114,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,28,1,5,68,20,2,5,17,9,18,29,1.61111,11,2,5,1.61111,4,1,1.61111,12,3,?,?,?,?,?,?,?,20,fdss-2, True
