@relation problem-to-evaluate2019-03-0816:00:53

@attribute domain {termes, spider, grounded-strips-spider, snake, settlers, grounded-strips-settlers, organic-synthesis, nurikabe, organic-synthesis-split, grounded-strips-nurikabe, flashfill, grounded-strips-flashfill, data-network, caldera, grounded-strips-caldera, caldera-split, grounded-strips-caldera-split, agricola , '?'}
@attribute task_name string
@attribute requirements numeric
@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute implied_effects_removed numeric
@attribute effect_conditions_simplified numeric
@attribute implied_preconditions_added numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute weVaRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute no numeric
@attribute file string
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute allvaluesconnectedgoal numeric
@attribute blackstronglpyarents numeric
@attribute Maximaleffectsblack  numeric
@attribute Hred-black numeric
@attribute planner {mercury,siw,jasper,bfs-f,arvand,lamar,fd-autotune-1,fd-autotune-2,fdss-2,lama-2008,lama-2011,lpg,madagascar,madagascar-p,probe,yahsp2-mt}
@attribute class {True,False}

@data
flashfill,initials-4-4-20062018204730,5,9,30,124,1,37,1,260,0,1,2166,26195,12865,39060,371682,0,2615,0,2590,0,5200,42,99,23460,2376708,2588,1, 22539, 3302756, 0.114823, 146.535, 1276.18, 0.000386399, 2587, 8.67852, 86.2028, 2338, 8.67852, 51.5092, 362523, 1276.18, 14482.3,16530, 88.4142, 613.987, 0, 0, 0, 40, 0.015456, 0.786129, 0, 0, 0, 40, 0.015456,0.786129,5196, 16083, 85539, 0.188019, 0.323074, 1, 4668, 3.09067, 0.00982472, 4678, 3.0984, 0.00982472, 21014, 13.8933,0.0392989, 21059,13.928, 0.00982472,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,69,1,21,69,21,1,9,10,7,27,51,1.88889,19,1,7,1.88889,8,1.73205,1.88889,20,3.87298,?,?,?,?,?,?,?,21,fdss-2, True
flashfill,initials-5-5-20062018204802,5,9,36,125,1,41,1,270,0,1,2351,39305,17990,57295,833524,0,4760,0,3866,0,7753,43,102,35270,23740950,3864,1, 34188, 31784646, 0.113022, 929.702, 8225.84, 0.000258799, 3863, 8.82479, 105.64, 3518, 8.82479, 63.2554, 2.76039e+06, 8225.84, 106055,24790, 93.014, 758.802, 0, 0, 0, 40, 0.010352, 0.643406, 0, 0, 0, 40, 0.010352,0.643406,7749, 25688, 144314, 0.178001, 0.301658, 1, 7028, 3.3125, 0.00804154, 7038, 3.31768, 0.00804154, 31634, 14.9108,0.0321661, 31679,14.9341, 0.00804154,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,69,1,21,69,21,1,9,10,7,33,77,2.33333,22,1,10,2.33333,11,2.44949,2.33333,24,4.47214,?,?,?,?,?,?,?,21,fdss-2, True
flashfill,initials-5-5-20062018204802,5,9,36,125,1,41,1,270,0,1,2351,39305,17990,57295,833524,0,4760,0,3866,0,7753,43,102,35270,23740950,3864,1, 34188, 31784646, 0.113022, 929.702, 8225.84, 0.000258799, 3863, 8.82479, 105.64, 3518, 8.82479, 63.2554, 2.76039e+06, 8225.84, 106055,24790, 93.014, 758.802, 0, 0, 0, 40, 0.010352, 0.643406, 0, 0, 0, 40, 0.010352,0.643406,7749, 25688, 144314, 0.178001, 0.301658, 1, 7028, 3.3125, 0.00804154, 7038, 3.31768, 0.00804154, 31634, 14.9108,0.0321661, 31679,14.9341, 0.00804154,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,69,1,21,69,21,1,9,10,7,33,77,2.33333,22,1,10,2.33333,11,2.44949,2.33333,24,4.47214,?,?,?,?,?,?,?,21,fdss-2, True
flashfill,initials-5-5-20062018204802,5,9,36,125,1,41,1,270,0,1,2351,39305,17990,57295,833524,0,4760,0,3866,0,7753,43,102,35270,23740950,3864,1, 34188, 31784646, 0.113022, 929.702, 8225.84, 0.000258799, 3863, 8.82479, 105.64, 3518, 8.82479, 63.2554, 2.76039e+06, 8225.84, 106055,24790, 93.014, 758.802, 0, 0, 0, 40, 0.010352, 0.643406, 0, 0, 0, 40, 0.010352,0.643406,7749, 25688, 144314, 0.178001, 0.301658, 1, 7028, 3.3125, 0.00804154, 7038, 3.31768, 0.00804154, 31634, 14.9108,0.0321661, 31679,14.9341, 0.00804154,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,69,1,21,69,21,1,9,10,7,33,77,2.33333,22,1,10,2.33333,11,2.44949,2.33333,24,4.47214,?,?,?,?,?,?,?,21,fdss-2, True


grounded-strips-nurikabe,grounded-strips-random-6x6-35,2,1,0,2083,1,287,7,16093,0,1,43847,14857,0,14857,37769,0,15756,0,1530,0,3080,2475,5890,10937,86729,1459,7, 33053, 111070, 0.0441412, 3.36036, 76.1275, 0.00479781, 1316, 19.9431, 72.981, 1349, 19.9431, 73.2892, 6884, 76.1275, 385.576,12301, 70.9959, 537.473, 1316, 0.9061, 34.4414, 12301, 8.4462, 321.932, 6884, 4.72515, 180.162, 12301, 8.4462,321.932,2938, 31829, 135379, 0.23511, 0.0923058, 1, 2041, 10.5641, 0.0130811, 1843, 10.3379, 0.0130811, 6663, 47.3143,0.0654055, 6663,46.862, 0.0130811,  1, /home/isabel/ipc2018/sat/nurikabe/p01.pddl, 622, 1647, 10, 35, 3.500000, -9, 0.000000, 0.743676, 0, 0.000000, 0.000000, 2.892653, 4.155680, 95,?,?,?,?,?,?,?,?,?,56,160,2.85714,24,6,26,2.85714,25,4,2.85714,12,3.16228,?,?,?,?,?,?,?,21,fdss-2, True
grounded-strips-nurikabe,grounded-strips-random-6x6-64,2,1,0,2036,1,322,8,14532,0,1,39717,14006,0,14006,35248,0,14061,0,1444,0,2907,2378,5482,10267,80870,1375,8, 30354, 103066, 0.0452988, 3.39547, 74.9571, 0.00581818, 1215, 19.6327, 66.1771, 1244, 19.6327, 67.9399, 6368, 74.9571, 349.112,11103, 69.8145, 504.32, 1215, 0.888, 32.7543, 11103, 8.09309, 299.316, 6368, 4.63855, 171.67, 11103, 8.09309,299.316,2769, 29462, 125386, 0.23497, 0.0939855, 1, 1940, 10.4053, 0.0134742, 1841, 10.2613, 0.0134742, 6090, 45.6856,0.067371, 6090,45.3976, 0.0134742,  1, /home/isabel/ipc2018/sat/nurikabe/p02.pddl, 693, 1518, 12, 36, 3.000000, -4, 0.000000, 0.495288, 0, 0.000000, 0.000000, 3.603634, 0.890696, 54,?,?,?,?,?,?,?,?,?,63,158,2.50794,28,7,28,2.50794,28,3.60555,2.50794,11,3,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-7x7-76,2,4,61,13,0,230,7,4,0,0,39,3790,1435,5225,52632,0,4471,0,287,0,637,9,81,2861,55595,287,7, 4058, 128936, 0.0707245, 31.7733, 449.254, 0.0243902, 283, 14.1394, 32.013, 103, 14.1394, 14.394, 24932, 449.254, 2022.77,11012, 449.254, 784.109, 0, 0, 0, 2, 0.0487805, 0.308515, 0, 0, 0, 2, 0.0487805,0.308515,631, 24956, 153892, 0.162166, 0.0252845, 1, 2814, -10000, 0.0294112, 2820, -10000, 0.0294112, 17423, -10000,0.205879, 17435,-10000, 0.0294112,  1, /home/isabel/ipc2018/sat/nurikabe/p03.pddl, 968, 2861, 14, 49, 3.500000, -6, 0.001033, 0.529110, 0, 0.142857, 0.349927, 5.330582, 1.707442, 118,?,?,?,?,?,?,?,?,?,66,174,2.63636,27,7,32,2.63636,28,3.60555,2.63636,12,2.82843,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-7x7-88,2,4,63,13,0,232,7,4,0,0,39,4831,1482,6313,61846,0,6808,0,302,0,673,9,87,3763,78974,302,7, 4285, 186350, 0.0704784, 43.4889, 617.053, 0.0231788, 297, 14.1887, 32.5659, 102, 14.1887, 13.7841, 35483, 617.053, 2827.29,14596, 617.053, 1048.67, 0, 0, 0, 2, 0.0463576, 0.300942, 0, 0, 0, 2, 0.0463576,0.300942,665, 35513, 221863, 0.160067, 0.0187255, 1, 3704, -10000, 0.0286765, 3710, -10000, 0.0286765, 23032, -10000,0.200735, 23044,-10000, 0.0286765,  1, /home/isabel/ipc2018/sat/nurikabe/p04.pddl, 980, 3763, 14, 48, 3.428571, -5, 0.000000, 0.624336, 0, 0.000000, 0.000000, 2.685882, 1.523515, 142,?,?,?,?,?,?,?,?,?,70,202,2.88571,26,7,37,2.88571,27,3.60555,2.88571,14,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-8x8-93,2,4,80,13,0,305,9,4,0,0,39,7087,2032,9119,101909,0,8190,0,396,0,879,11,109,5875,110966,396,9, 6217, 261923, 0.0636963, 42.1301, 661.422, 0.0227273, 393, 15.6995, 38.5489, 136, 15.6995, 18.598, 51181, 661.422, 3521.76,22912, 661.422, 1359.35, 0, 0, 0, 2, 0.0454545, 0.298065, 0, 0, 0, 2, 0.0454545,0.298065,875, 51216, 313139, 0.163557, 0.0170845, 1, 5806, -10000, 0.0250625, 5814, -10000, 0.0250625, 37127, -10000,0.175437, 37143,-10000, 0.0250625,  1, /home/isabel/ipc2018/sat/nurikabe/p05.pddl, 1512, 5875, 16, 71, 4.437500, -7, 0.000000, 0.633083, 0, 0.000000, 0.000000, 5.338449, 4.302475, 281,?,?,?,?,?,?,?,?,?,90,251,2.78889,36,9,45,2.78889,36,4.12311,2.78889,14,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-8x8-99,2,4,81,13,0,306,10,4,0,0,39,6880,2092,8972,102292,0,7275,0,409,0,904,12,110,5384,98078,409,10, 6349, 227628, 0.0644196, 35.8526, 556.548, 0.0244499, 403, 15.5232, 38.8557, 134, 15.5232, 18.4306, 44734, 556.548, 3014.81,20948, 556.548, 1216.78, 0, 0, 0, 2, 0.0488998, 0.308882, 0, 0, 0, 2, 0.0488998,0.308882,894, 44769, 272397, 0.164352, 0.0199692, 1, 5315, -10000, 0.024663, 5324, -10000, 0.024663, 34791, -10000,0.172641, 34809,-10000, 0.024663,  1, /home/isabel/ipc2018/sat/nurikabe/p06.pddl, 1634, 5384, 15, 70, 4.666667, -5, 0.000000, 0.540864, 0, 0.000000, 0.000000, 6.908028, 3.897658, 216,?,?,?,?,?,?,?,?,?,93,249,2.67742,38,10,45,2.67742,40,4.47214,2.67742,14,3,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-9x9-106,2,4,101,13,0,390,11,4,0,0,39,10036,2737,12773,179980,0,12151,0,589,0,1285,13,133,8100,155173,589,11, 9376, 365553, 0.06282, 38.9882, 620.633, 0.0186757, 583, 15.9185, 46.0642, 169, 15.9185, 20.934, 71165, 620.633, 4030.06,31664, 620.633, 1528.83, 0, 0, 0, 2, 0.0373514, 0.270754, 0, 0, 0, 2, 0.0373514,0.270754,1275, 71205, 436758, 0.163031, 0.017906, 1, 8021, -10000, 0.0205672, 8031, -10000, 0.0205672, 53242, -10000,0.14397, 53262,-10000, 0.0205672,  1, /home/isabel/ipc2018/sat/nurikabe/p07.pddl, 2236, 8100, 18, 89, 4.944445, -8, 0.000447, 0.597774, 0, 0.090909, 0.287480, 2.986684, 3.894549, 341,?,?,?,?,?,?,?,?,?,105,328,3.12381,42,11,52,3.12381,45,5.65685,3.12381,17,3.4641,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-9x9-108,2,4,99,13,0,388,11,4,0,0,39,11254,2779,14033,213672,0,17853,0,661,0,1433,13,137,9242,202206,661,11, 10668, 484952, 0.061961, 45.4586, 733.664, 0.0166415, 655, 16.1392, 48.3479, 169, 16.1392, 19.7881, 91881, 733.664, 4932.5,36216, 733.664, 1692.61, 0, 0, 0, 2, 0.0332829, 0.255848, 0, 0, 0, 2, 0.0332829,0.255848,1423, 91925, 576877, 0.159349, 0.01548, 1, 9155, -10000, 0.0194183, 9165, -10000, 0.0194183, 63088, -10000,0.135928, 63108,-10000, 0.0194183,  1, /home/isabel/ipc2018/sat/nurikabe/p08.pddl, 2264, 9242, 19, 79, 4.157895, -6, 0.000000, 0.490186, 0, 0.000000, 0.000000, 6.290025, 3.271230, 363,?,?,?,?,?,?,?,?,?,111,318,2.86486,43,11,57,2.86486,44,4.58258,2.86486,14,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-10x10-255,2,4,121,13,0,482,13,4,0,0,39,17305,3620,20925,327013,0,22848,0,828,0,1795,15,169,15241,302618,828,13, 14169, 729921, 0.0584374, 51.5154, 881.547, 0.0157005, 825, 17.1123, 54.9012, 212, 17.1123, 24.7323, 141619, 881.547, 6726.28,60024, 881.547, 2387.62, 0, 0, 0, 2, 0.031401, 0.248628, 0, 0, 0, 2, 0.031401,0.248628,1791, 141674, 871595, 0.162546, 0.0126417, 1, 15132, -10000, 0.0173552, 15144, -10000, 0.0173552, 105238, -10000,0.121487, 105262,-10000, 0.0173552,  1, /home/isabel/ipc2018/sat/nurikabe/p09.pddl, 3176, 15241, 18, 107, 5.944445, -6, 0.000000, 0.529959, 0, 0.000000, 0.000000, 13.215624, 6.627678, 303,?,?,?,?,?,?,?,?,?,130,372,2.86154,50,13,67,2.86154,51,5,2.86154,15,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-10x10-260,2,4,121,13,0,482,13,4,0,0,39,17341,3632,20973,342625,0,25200,0,867,0,1873,15,169,14737,302070,867,13, 14392, 725084, 0.0602418, 50.381, 836.314, 0.0149942, 861, 16.5998, 55.2039, 209, 16.5998, 23.5749, 139442, 836.314, 6498.7,58008, 836.314, 2283.51, 0, 0, 0, 2, 0.0299885, 0.243059, 0, 0, 0, 2, 0.0299885,0.243059,1863, 139497, 864581, 0.161346, 0.0133551, 1, 14628, -10000, 0.0169613, 14640, -10000, 0.0169613, 101713, -10000,0.118729, 101737,-10000, 0.0169613,  1, /home/isabel/ipc2018/sat/nurikabe/p10.pddl, 3182, 14737, 23, 95, 4.130435, -5, 0.000000, 0.464314, 0, 0.000000, 0.000000, 5.522148, 2.175290, 451,?,?,?,?,?,?,?,?,?,132,390,2.95455,50,13,69,2.95455,51,5,2.95455,15,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-11x11-420,2,4,147,13,0,588,16,4,0,0,39,25750,4790,30540,586491,0,39312,0,1218,0,2606,18,206,21360,448432,1218,16, 20746, 1074478, 0.0587101, 51.7921, 882.166, 0.0131363, 1207, 17.0328, 64.0815, 249, 17.0328, 25.9909, 205338, 882.166, 8074.92,84288, 882.166, 2788.47, 0, 0, 0, 2, 0.0262726, 0.227717, 0, 0, 0, 2, 0.0262726,0.227717,2586, 205406, 1279884, 0.160488, 0.0125897, 1, 21225, -10000, 0.0143149, 21240, -10000, 0.0143149, 147738, -10000,0.100205, 147768,-10000, 0.0143149,  1, /home/isabel/ipc2018/sat/nurikabe/p11.pddl, 4572, 21360, 26, 127, 4.884615, -9, 0.000000, 0.507167, 0, 0.000000, 0.000000, 6.242979, 5.179429, 1056,?,?,?,?,?,?,?,?,?,162,538,3.32099,61,16,85,3.32099,65,6.7082,3.32099,18,3.60555,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-11x11-762,2,4,143,13,0,584,14,4,0,0,39,23482,4522,28004,559913,0,39245,0,1183,0,2531,16,197,20476,446716,1183,14, 20056, 1085068, 0.0589848, 54.1019, 917.217, 0.0118343, 1178, 16.9535, 63.5888, 253, 16.9535, 25.9041, 206398, 917.217, 8237.31,80780, 917.217, 2699.8, 0, 0, 0, 2, 0.0236686, 0.21628, 0, 0, 0, 2, 0.0236686,0.21628,2523, 206459, 1291527, 0.159857, 0.0122203, 1, 20355, -10000, 0.0145248, 20368, -10000, 0.0145248, 141728, -10000,0.101674, 141754,-10000, 0.0145248,  1, /home/isabel/ipc2018/sat/nurikabe/p12.pddl, 4105, 20476, 20, 128, 6.400000, -7, 0.000000, 0.560581, 0, 0.000000, 0.000000, 8.291723, 6.326676, 489,?,?,?,?,?,?,?,?,?,145,420,2.89655,56,14,75,2.89655,56,5.09902,2.89655,15,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-12x12-875,2,4,171,13,0,700,19,4,0,0,39,34287,6129,40416,960528,0,54578,0,1715,0,3629,21,241,28329,601076,1715,19, 29446, 1442066, 0.0582422, 48.9732, 840.855, 0.0110787, 1701, 17.1697, 74.1196, 295, 17.1697, 28.391, 275096, 840.855, 9076.67,111952, 840.855, 3058.01, 0, 0, 0, 2, 0.0221574, 0.209342, 0, 0, 0, 2, 0.0221574,0.209342,3603, 275173, 1717239, 0.160242, 0.0130936, 1, 28176, -10000, 0.0120666, 28194, -10000, 0.0120666, 197227, -10000,0.0844661, 197263,-10000, 0.0120666,  1, /home/isabel/ipc2018/sat/nurikabe/p13.pddl, 6312, 28329, 23, 145, 6.304348, -8, 0.000000, 0.425725, 0, 0.000000, 0.000000, 8.160620, 4.204602, 473,?,?,?,?,?,?,?,?,?,186,534,2.87097,71,19,96,2.87097,76,6.16441,2.87097,15,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-12x12-1062,2,4,170,13,0,699,14,4,0,0,39,37794,5472,43266,894648,0,73970,0,1532,0,3270,16,238,34667,805308,1532,14, 26105, 1981618, 0.0586861, 75.9095, 1293.48, 0.00913838, 1530, 17.0398, 71.6521, 302, 17.0398, 27.8961, 373051, 1293.48, 13173.7,137296, 1293.48, 4031.94, 0, 0, 0, 2, 0.0182768, 0.190314, 0, 0, 0, 2, 0.0182768,0.190314,3268, 373130, 2354748, 0.158459, 0.00875834, 1, 34510, -10000, 0.0127661, 34523, -10000, 0.0127661, 240525, -10000,0.0893625, 240551,-10000, 0.0127661,  1, /home/isabel/ipc2018/sat/nurikabe/p14.pddl, 4922, 34667, 24, 145, 6.041667, -8, 0.000000, 0.504752, 0, 0.000000, 0.000000, 6.131445, 5.510920, 676,?,?,?,?,?,?,?,?,?,165,580,3.51515,57,14,94,3.51515,56,5.19615,3.51515,19,3.74166,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-13x13-6230,2,4,201,13,0,826,20,4,0,0,39,51848,7419,59267,1421052,0,85804,0,2115,0,4472,22,286,45788,987741,2115,20, 37718, 2405996, 0.056074, 63.7891, 1137.59, 0.00945626, 2106, 17.8336, 82.6157, 351, 17.8336, 32.118, 458964, 1137.59, 13667.9,181520, 1137.59, 4432.61, 0, 0, 0, 2, 0.0189125, 0.193565, 0, 0, 0, 2, 0.0189125,0.193565,4456, 459060, 2865056, 0.160227, 0.00970679, 1, 45597, -10000, 0.010867, 45616, -10000, 0.010867, 319174, -10000,0.076069, 319212,-10000, 0.010867,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,214,689,3.21963,77,20,117,3.21963,80,6.16441,3.21963,19,3.4641,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-13x13-6468,2,4,203,13,0,828,25,4,0,0,39,49932,8209,58141,1399636,0,66503,0,2045,0,4329,27,293,43792,865976,2045,25, 40074, 2094292, 0.0510306, 52.2606, 1024.1, 0.0122249, 2035, 19.5961, 83.4185, 355, 19.5961, 36.1604, 406935, 1024.1, 12217.1,173528, 1024.1, 4253.47, 0, 0, 0, 2, 0.0244499, 0.219777, 0, 0, 0, 2, 0.0244499,0.219777,4311, 407033, 2501325, 0.162727, 0.0105913, 1, 43597, -10000, 0.0110512, 43621, -10000, 0.0110512, 305174, -10000,0.0773587, 305222,-10000, 0.0110512,  1, /home/isabel/ipc2018/sat/nurikabe/p16.pddl, 9394, 43792, 25, 201, 8.040000, -12, 0.000000, 0.550804, 0, 0.000000, 0.000000, 6.722874, 7.894746, 1117,?,?,?,?,?,?,?,?,?,242,687,2.83884,95,25,122,2.83884,99,7.07107,2.83884,16,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-14x14-21097,2,4,230,13,0,959,23,4,0,0,39,66595,9181,75776,2122436,0,111804,0,2779,0,5835,25,327,57703,1253715,2779,23, 49646, 3045333, 0.0559763, 61.341, 1095.84, 0.00827636, 2765, 17.8647, 92.7154, 403, 17.8647, 34.3462, 579575, 1095.84, 15040.7,228928, 1095.84, 4833.89, 0, 0, 0, 2, 0.0165527, 0.181194, 0, 0, 0, 2, 0.0165527,0.181194,5809, 579682, 3625015, 0.159912, 0.010021, 1, 57490, -10000, 0.00948133, 57512, -10000, 0.00948133, 402425, -10000,0.0663693, 402469,-10000, 0.00948133,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,240,771,3.2125,86,23,131,3.2125,92,6.7082,3.2125,18,3.4641,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-14x14-24221,2,4,232,13,0,961,27,4,0,0,39,65247,9939,75186,2202278,0,98646,0,2868,0,6011,29,333,55531,1148223,2868,27, 53011, 2771256, 0.054102, 52.277, 966.268, 0.00941423, 2849, 18.4836, 94.192, 404, 18.4836, 36.1347, 532608, 966.268, 13524.5,220232, 966.268, 4539.56, 0, 0, 0, 2, 0.0188285, 0.193138, 0, 0, 0, 2, 0.0188285,0.193138,5975, 532717, 3303973, 0.161235, 0.0112161, 1, 55314, -10000, 0.00933317, 55340, -10000, 0.00933317, 387193, -10000,0.0653322, 387245,-10000, 0.00933317,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,265,768,2.89811,101,27,137,2.89811,109,7.4162,2.89811,16,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-15x15-28511,2,4,266,13,0,1107,30,4,0,0,39,85581,12086,97667,3074923,0,125490,0,3533,0,7382,32,380,73814,1526216,3533,30, 67135, 3699441, 0.0526253, 55.1045, 1047.11, 0.00849137, 3514, 19.0023, 104.013, 464, 19.0023, 39.6627, 711753, 1047.11, 16279.7,293080, 1047.11, 5398.01, 0, 0, 0, 2, 0.0169827, 0.183513, 0, 0, 0, 2, 0.0169827,0.183513,7346, 711877, 4411318, 0.161375, 0.0103192, 1, 73567, -10000, 0.0084096, 73596, -10000, 0.0084096, 514964, -10000,0.0588672, 515022,-10000, 0.0084096,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,296,878,2.96622,112,30,154,2.96622,120,7.74597,2.96622,18,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-15x15-38765,2,4,266,13,0,1107,29,4,0,0,39,88968,11902,100870,3171637,0,142198,0,3557,0,7434,31,382,78583,1684529,3557,29, 68015, 4110509, 0.0522973, 60.4353, 1155.61, 0.00815294, 3542, 19.1215, 104.547, 467, 19.1215, 39.5205, 785691, 1155.61, 17952.3,312144, 1155.61, 5756.03, 0, 0, 0, 2, 0.0163059, 0.17985, 0, 0, 0, 2, 0.0163059,0.17985,7406, 785818, 4896327, 0.160491, 0.00942457, 1, 78330, -10000, 0.0083812, 78358, -10000, 0.0083812, 548305, -10000,0.0586684, 548361,-10000, 0.0083812,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,294,984,3.34694,109,29,156,3.34694,116,8.94427,3.34694,20,3.60555,?,?,?,?,?,?,?, ?,fdss-2, True

organic-synthesis-split,mit_p08,3,34,23,1237,1,42,15,1252,0,1,6310,17418,47795,65213,88863,0,24192,0,1045,0,2090,0,0,14896,106264,896,15, 30242, 105227, 0.0296277, 3.4795, 117.441, 0.0167411, 188, 32.0759, 33.8538, 260, 32.0759, 21.7346, 1920, 117.441, 152.778,1995, 113.81, 224.608, 167, 1.03795, 10.3363, 1687, 2.75, 56.9805, 1920, 3.7221, 66.529, 1687, 2.75,56.9805,1792, 39723, 135653, 0.292828, 0.0451124, 1, 420, 22.1669, 0.517241, 420, 22.1669, 0.517241, 1336, 76.5257,3.33704, 1336,76.5257, 0.517241,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,486,1,10,486,39,2,21,25,13,68,245,3.60294,23,14,31,3.60294,15,3.60555,3.60294,37,7.14143,?,?,?,?,?,?,?,38,fdss-2, True
